,institutionsnummer,Karakter,Soc_ref,beliggenhedskommunenr,lat,lon,postnr,student_count,navn,institutionstype2,institutionstype3,coordinates
305,265008,8.0,7.7,265,55.6325366731635,12.0104845507574,4000,601.0,Lynghøjskolen,Grundskoler,Folkeskoler,"(55.6325366731635, 12.0104845507574)"
306,265010,8.0,7.6,265,55.6391148140523,12.062861597407698,4000,613.0,Sct. Jørgens Skole,Grundskoler,Folkeskoler,"(55.6391148140523, 12.062861597407698)"
307,265013,7.2,6.8,265,55.629513422244905,12.0964585107075,4000,404.0,Østervangsskolen,Grundskoler,Folkeskoler,"(55.629513422244905, 12.0964585107075)"
308,265015,6.6,6.7,265,55.6323180060445,12.0569871934356,4000,487.0,Tjørnegårdskolen,Grundskoler,Folkeskoler,"(55.6323180060445, 12.0569871934356)"
309,265017,7.9,8.0,265,55.642932978870704,12.0847040376776,4000,339.0,Roskilde Private Realskole,Grundskoler,Friskoler og private grundskoler,"(55.642932978870704, 12.0847040376776)"
310,265018,7.8,7.7,265,55.6459092900109,12.0970171480405,4000,91.0,Roskilde Private Skole,Grundskoler,Friskoler og private grundskoler,"(55.6459092900109, 12.0970171480405)"
311,265019,8.5,8.0,265,55.64435837875521,12.084221473750901,4000,810.0,Skt. Josefs Skole,Grundskoler,Friskoler og private grundskoler,"(55.64435837875521, 12.084221473750901)"
312,265032,8.2,7.9,265,55.6516828087228,12.1232873747319,4000,830.0,Trekronerskolen,Grundskoler,Folkeskoler,"(55.6516828087228, 12.1232873747319)"
314,267001,7.0,6.5,259,55.4507188534702,12.0343328617438,4632,619.0,Skovboskolen,Grundskoler,Folkeskoler,"(55.4507188534702, 12.0343328617438)"
315,267002,8.3,7.7,259,55.4985280438289,11.974807573638001,4140,686.0,Borup Skole,Grundskoler,Folkeskoler,"(55.4985280438289, 11.974807573638001)"
316,267003,6.0,6.4,259,55.4926759003305,12.0663506427093,4623,488.0,Ejby Skole,Grundskoler,Folkeskoler,"(55.4926759003305, 12.0663506427093)"
317,267005,6.1,6.6,259,55.460689092383795,12.056645616287598,4632,303.0,Vemmedrupskolen,Grundskoler,Folkeskoler,"(55.460689092383795, 12.056645616287598)"
318,267008,8.5,7.9,259,55.4899239125286,11.971681468588901,4140,198.0,Borup Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.4899239125286, 11.971681468588901)"
319,267300,6.7,7.0,259,55.4470743807749,11.956741402569099,4100,111.0,Skovbo Efterskole,Efterskoler,Efterskoler,"(55.4470743807749, 11.956741402569099)"
320,269001,6.6,6.9,269,55.5474108362534,12.129555089205198,4622,534.0,Havdrup Skole,Grundskoler,Folkeskoler,"(55.5474108362534, 12.129555089205198)"
321,269007,7.7,7.4,269,55.540553716992704,12.217852838605198,2680,868.0,Munkekærskolen,Grundskoler,Folkeskoler,"(55.540553716992704, 12.217852838605198)"
322,269009,8.9,8.3,269,55.5365196699162,12.1885558225471,2680,237.0,Køge Bugt Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.5365196699162, 12.1885558225471)"
323,270002,5.5,6.2,270,56.0649028737457,12.1347947734203,3210,356.0,Sankt Helene Skole,Grundskoler,Folkeskoler,"(56.0649028737457, 12.1347947734203)"
324,271001,5.7,6.0,336,55.345358072885894,12.2384607008639,4652,509.0,Hotherskolen,Grundskoler,Folkeskoler,"(55.345358072885894, 12.2384607008639)"
325,271002,7.5,7.1,336,55.400752307354004,12.2625994728878,4671,786.0,Strøbyskolen,Grundskoler,Folkeskoler,"(55.400752307354004, 12.2625994728878)"
326,280038,5.7,5.8,320,55.272149664601095,12.243205264848699,4640,152.0,Spjellerup Friskole,Grundskoler,Friskoler og private grundskoler,"(55.272149664601095, 12.243205264848699)"
327,280042,6.2,6.0,376,54.79038758650471,11.944493706278601,4800,38.0,Falster Efterskole,Efterskoler,Efterskoler,"(54.79038758650471, 11.944493706278601)"
328,280055,7.8,7.8,306,55.88754437915879,11.6234432925248,4572,130.0,Nr. Asmindrup Friskole,Grundskoler,Friskoler og private grundskoler,"(55.88754437915879, 11.6234432925248)"
329,280056,4.8,5.0,766,55.824314816377495,10.088490651687,7130,33.0,Phønix Efterskole,Efterskoler,Efterskoler,"(55.824314816377495, 10.088490651687)"
332,280106,5.2,5.6,165,55.659586672471,12.341494606912901,2620,625.0,Herstedlund Skole,Grundskoler,Folkeskoler,"(55.659586672471, 12.341494606912901)"
333,280113,7.4,6.9,479,55.0737552737478,10.6383485987165,5700,724.0,Nymarkskolen,Grundskoler,Folkeskoler,"(55.0737552737478, 10.6383485987165)"
334,280117,7.2,6.6,430,55.2295431578787,10.252286121863301,5672,469.0,Brobyskolerne,Grundskoler,Folkeskoler,"(55.2295431578787, 10.252286121863301)"
335,280119,8.0,7.7,210,55.9655019685026,12.4197359584993,3480,995.0,Fredensborg Skole,Grundskoler,Folkeskoler,"(55.9655019685026, 12.4197359584993)"
336,280120,8.0,8.0,210,55.9568276615038,12.5328880743607,3050,661.0,Humlebæk Skole,Grundskoler,Folkeskoler,"(55.9568276615038, 12.5328880743607)"
337,280121,7.1,7.0,210,55.9333170210966,12.501172604370199,2990,805.0,Nivå Skole,Grundskoler,Folkeskoler,"(55.9333170210966, 12.501172604370199)"
338,280122,6.9,6.9,210,55.9096863554127,12.489140462163599,2980,705.0,Kokkedal Skole,Grundskoler,Folkeskoler,"(55.9096863554127, 12.489140462163599)"
339,280135,7.0,6.8,479,55.074133645528796,10.448997895481499,5762,355.0,Vestermarkskolen,Grundskoler,Folkeskoler,"(55.074133645528796, 10.448997895481499)"
340,280136,6.4,6.5,479,55.132424622880706,10.5022666150997,5771,428.0,Issø-skolen,Grundskoler,Folkeskoler,"(55.132424622880706, 10.5022666150997)"
341,280137,6.7,6.7,479,55.152583961181094,10.708214257051901,5884,489.0,Stokkebækskolen,Grundskoler,Folkeskoler,"(55.152583961181094, 10.708214257051901)"
342,280138,7.2,7.1,479,55.095335622090204,10.6876733611968,5881,420.0,Skårup Skole,Grundskoler,Folkeskoler,"(55.095335622090204, 10.6876733611968)"
343,280139,7.0,7.2,479,55.040167411014004,10.6152332405109,5700,810.0,Tåsingeskolen,Grundskoler,Folkeskoler,"(55.040167411014004, 10.6152332405109)"
344,280140,7.7,7.4,370,55.3492093888418,11.8123528924806,4160,146.0,Tybjerg Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.3492093888418, 11.8123528924806)"
345,280161,7.1,6.8,820,56.9587267508212,9.354247577682,9670,182.0,Toppedalskolen,Grundskoler,Folkeskoler,"(56.9587267508212, 9.354247577682)"
346,280163,7.6,7.3,219,55.940604907469904,12.2661680154197,3400,833.0,Hillerød Vest Skolen,Grundskoler,Folkeskoler,"(55.940604907469904, 12.2661680154197)"
347,280164,7.4,7.6,219,55.94103818057901,12.334818246366801,3400,1059.0,Grønnevang skole,Grundskoler,Folkeskoler,"(55.94103818057901, 12.334818246366801)"
348,280165,7.0,7.6,219,55.8886257344215,12.287154944449698,3400,680.0,Hanebjerg Skole,Grundskoler,Folkeskoler,"(55.8886257344215, 12.287154944449698)"
349,280166,7.3,7.3,219,55.910731865883,12.1555885046992,3320,677.0,Kornmarkskolen,Grundskoler,Folkeskoler,"(55.910731865883, 12.1555885046992)"
350,280186,7.5,7.6,155,55.595554994484104,12.6372393011621,2791,774.0,St. Magleby Skole,Grundskoler,Folkeskoler,"(55.595554994484104, 12.6372393011621)"
351,280187,8.1,7.9,155,55.59360699999999,12.669817,2791,1108.0,Dragør Skole,Grundskoler,Folkeskoler,"(55.59360699999999, 12.669817)"
352,280189,6.0,6.2,575,55.482036801275704,9.01940415316144,6650,568.0,Brørupskolen,Grundskoler,Folkeskoler,"(55.482036801275704, 9.01940415316144)"
355,280198,6.2,6.7,260,55.956682499800394,11.8553042626664,3390,832.0,Hundested Skole,Grundskoler,Folkeskoler,"(55.956682499800394, 11.8553042626664)"
356,280206,7.1,6.5,461,55.3595675999005,10.37923659094,5260,87.0,Fyns Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.3595675999005, 10.37923659094)"
357,280207,6.5,6.7,860,57.46046219264421,9.869841401433519,9800,98.0,Friskolen Skallerup,Grundskoler,Friskoler og private grundskoler,"(57.46046219264421, 9.869841401433519)"
358,280210,6.8,6.8,376,54.74283505714929,11.959542377034099,4872,221.0,Idestrup Privatskole,Grundskoler,Friskoler og private grundskoler,"(54.74283505714929, 11.959542377034099)"
359,280218,6.7,7.0,621,55.3535831854593,9.357460458510161,6070,149.0,Stepping Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3535831854593, 9.357460458510161)"
360,280222,7.4,7.3,250,55.8298902391764,12.085982613844301,3600,1055.0,Ådalens Skole,Grundskoler,Folkeskoler,"(55.8298902391764, 12.085982613844301)"
361,280227,5.5,5.7,860,57.428114166788795,10.083887999322501,9800,63.0,Lørslev Friskole,Grundskoler,Friskoler og private grundskoler,"(57.428114166788795, 10.083887999322501)"
362,280239,6.3,6.3,510,55.2474362680449,9.31194134912746,6500,987.0,Lagoniskolen,Grundskoler,Folkeskoler,"(55.2474362680449, 9.31194134912746)"
363,280240,7.6,7.4,510,55.26176115767329,9.50837183797414,6100,825.0,Fællesskolen Favrdal-Fjelstrup,Grundskoler,Folkeskoler,"(55.26176115767329, 9.50837183797414)"
364,280242,7.1,6.9,510,55.2454520533236,9.48847157313466,6100,952.0,Sønder Otting Skole,Grundskoler,Folkeskoler,"(55.2454520533236, 9.48847157313466)"
365,280270,6.5,7.0,270,56.11641525487221,12.307447740476599,3250,940.0,Gilbjergskolen,Grundskoler,Folkeskoler,"(56.11641525487221, 12.307447740476599)"
366,280271,6.3,6.6,270,56.067108,12.281852,3230,644.0,Gribskolen,Grundskoler,Folkeskoler,"(56.067108, 12.281852)"
367,280272,6.8,7.2,270,56.02584480077189,12.1912107394205,3200,950.0,Nordstjerneskolen,Grundskoler,Folkeskoler,"(56.02584480077189, 12.1912107394205)"
374,280307,6.8,7.0,751,56.18921016874229,10.2222200663227,8240,91.0,Risskov Efterskole & Sansestormerne,Efterskoler,Efterskoler,"(56.18921016874229, 10.2222200663227)"
375,280308,6.9,6.8,740,56.1597458359536,9.556186143778039,8600,97.0,Silkeborg Efterskole,Efterskoler,Efterskoler,"(56.1597458359536, 9.556186143778039)"
376,280313,7.2,7.3,751,56.03529895751821,10.195100344776199,8340,87.0,Efterskolen for Scenekunst,Efterskoler,Efterskoler,"(56.03529895751821, 10.195100344776199)"
377,280316,7.2,6.9,530,55.7257001245478,9.104640333234169,7190,822.0,BillundSkolen,Grundskoler,Folkeskoler,"(55.7257001245478, 9.104640333234169)"
378,280319,7.3,7.0,580,55.0345675342468,9.406011629529711,6200,872.0,Kongehøjskolen,Grundskoler,Folkeskoler,"(55.0345675342468, 9.406011629529711)"
379,280320,7.2,6.9,580,55.0723682349666,9.332392461402438,6230,787.0,Hærvejsskolen,Grundskoler,Folkeskoler,"(55.0723682349666, 9.332392461402438)"
380,280321,7.0,6.7,580,54.843507702268894,9.37028246613441,6330,654.0,Lyreskovskolen,Grundskoler,Folkeskoler,"(54.843507702268894, 9.37028246613441)"
381,280327,8.4,8.1,230,55.840816530020895,12.414754295270601,3460,705.0,Birkerød Skole,Grundskoler,Folkeskoler,"(55.840816530020895, 12.414754295270601)"
383,280332,8.0,7.2,630,55.70345322008679,9.30934073038325,7182,341.0,Firehøjeskolen,Grundskoler,Folkeskoler,"(55.70345322008679, 9.30934073038325)"
384,280333,6.6,6.8,630,55.652385156034,9.66482996082203,7080,605.0,Fælleshåbsskolen,Grundskoler,Folkeskoler,"(55.652385156034, 9.66482996082203)"
385,280335,6.9,7.1,630,55.7038342499525,9.37740191123808,7182,449.0,Bredsten - Gadbjerg Skole,Grundskoler,Folkeskoler,"(55.7038342499525, 9.37740191123808)"
386,280342,6.6,6.6,329,55.429105314950505,11.782244172467001,4100,702.0,Campusskolen,Grundskoler,Folkeskoler,"(55.429105314950505, 11.782244172467001)"
387,280351,6.4,6.9,390,55.117232114161,12.049251232796,4720,561.0,Præstø skole,Grundskoler,Folkeskoler,"(55.117232114161, 12.049251232796)"
388,280381,7.8,7.8,250,55.8553134753429,11.9821285206267,3630,112.0,Slotsparkens Friskole,Grundskoler,Friskoler og private grundskoler,"(55.8553134753429, 11.9821285206267)"
389,280382,4.3,4.8,550,55.062454435283,9.101159996745881,6240,56.0,Bedsted Friskole,Grundskoler,Friskoler og private grundskoler,"(55.062454435283, 9.101159996745881)"
390,280383,5.1,5.5,846,56.5867770771999,9.76214338230001,9500,126.0,Mariagerfjord Idrætsskole,Grundskoler,Friskoler og private grundskoler,"(56.5867770771999, 9.76214338230001)"
391,280384,6.6,6.9,791,56.411417510544005,9.34679331044587,8800,133.0,Hald Ege Fri- og Efterskole,Grundskoler,Friskoler og private grundskoler,"(56.411417510544005, 9.34679331044587)"
392,280388,6.0,6.0,530,55.814116517139595,9.0309593612452,7200,122.0,Filskov Friskole,Grundskoler,Friskoler og private grundskoler,"(55.814116517139595, 9.0309593612452)"
393,280434,5.7,6.1,540,55.0571236805171,9.74397496562463,6430,492.0,Nordals skolen,Grundskoler,Folkeskoler,"(55.0571236805171, 9.74397496562463)"
395,280447,7.5,7.7,217,56.07116919684071,12.5537807908707,3150,206.0,Skorpeskolen,Grundskoler,Friskoler og private grundskoler,"(56.07116919684071, 12.5537807908707)"
396,280453,2.8,3.7,671,56.6193957856538,8.57181450409958,7790,46.0,Handbjerghus Efterskole,Efterskoler,Efterskoler,"(56.6193957856538, 8.57181450409958)"
397,280456,6.5,6.8,440,55.45087671538939,10.6563313502577,5300,505.0,Kerteminde Byskole,Grundskoler,Folkeskoler,"(55.45087671538939, 10.6563313502577)"
398,280457,5.7,6.2,440,55.4530774391224,10.540886783769,5330,636.0,Munkebo Skole,Grundskoler,Folkeskoler,"(55.4530774391224, 10.540886783769)"
399,280548,4.5,4.8,370,55.287381271548995,11.5587532801791,4250,36.0,Mina Hindholm Efterskole,Efterskoler,Efterskoler,"(55.287381271548995, 11.5587532801791)"
400,280558,2.6,3.6,316,55.7071200933631,11.7110106843045,4300,25.0,10Plus,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,"(55.7071200933631, 11.7110106843045)"
407,301004,4.0,4.4,326,55.721980339067294,11.368199352845302,4591,240.0,Firhøjskolen,Grundskoler,Folkeskoler,"(55.721980339067294, 11.368199352845302)"
408,301007,5.4,5.8,326,55.6512230656595,11.2864619208935,4470,300.0,Svebølle Skole,Grundskoler,Folkeskoler,"(55.6512230656595, 11.2864619208935)"
409,301008,7.5,7.5,326,55.7001854451791,11.3400485904001,4591,184.0,Højbo Friskole,Grundskoler,Friskoler og private grundskoler,"(55.7001854451791, 11.3400485904001)"
410,301010,6.6,6.6,326,55.6765392137367,11.333402052945099,4450,116.0,Bregninge-Bjergsted Friskole,Grundskoler,Friskoler og private grundskoler,"(55.6765392137367, 11.333402052945099)"
411,303001,6.0,6.1,340,55.521003007661,11.4955354682533,4293,555.0,Holbergskolen,Grundskoler,Folkeskoler,"(55.521003007661, 11.4955354682533)"
412,303003,3.9,4.6,340,55.53812535108211,11.373298054861698,4291,211.0,Ruds Vedby Skole,Grundskoler,Folkeskoler,"(55.53812535108211, 11.373298054861698)"
413,305011,7.5,7.7,306,55.788147666224795,11.4630150186107,4540,161.0,Fårevejle Fri-  og Efterskole,Grundskoler,Friskoler og private grundskoler,"(55.788147666224795, 11.4630150186107)"
414,305019,3.7,4.6,306,55.75286350156179,11.3913831819914,4534,62.0,Friskolen i Starreklinte,Grundskoler,Friskoler og private grundskoler,"(55.75286350156179, 11.3913831819914)"
415,305300,7.9,7.9,306,55.788147666224795,11.4630150186107,4540,140.0,Fårevejle Fri- og Efterskole,Efterskoler,Efterskoler,"(55.788147666224795, 11.4630150186107)"
416,305302,7.6,7.8,306,55.79036672948789,11.4633946878871,4540,142.0,Odsherreds Efterskole,Efterskoler,Efterskoler,"(55.79036672948789, 11.4633946878871)"
417,307004,7.4,7.4,370,55.286426764517294,11.558408508311802,4250,235.0,Hindholm Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.286426764517294, 11.558408508311802)"
418,307300,7.4,7.6,370,55.2712596922968,11.478215035399401,4262,89.0,Hårslev Efterskole,Efterskoler,Efterskoler,"(55.2712596922968, 11.478215035399401)"
419,309001,5.8,5.9,326,55.543106975541704,11.223517428497301,4281,246.0,Gørlev Skole,Grundskoler,Folkeskoler,"(55.543106975541704, 11.223517428497301)"
420,309002,6.7,6.8,326,55.5141961565784,11.2049327136426,4281,190.0,Kirke-Helsinge Skole,Grundskoler,Folkeskoler,"(55.5141961565784, 11.2049327136426)"
421,309004,8.0,7.5,326,55.5225686027602,11.1947562478948,4281,185.0,Vinde Helsinge Friskole,Grundskoler,Friskoler og private grundskoler,"(55.5225686027602, 11.1947562478948)"
422,309300,5.9,6.4,326,55.5225686027602,11.1947562478948,4281,105.0,Vestsjællands Idrætsefterskole,Efterskoler,Efterskoler,"(55.5225686027602, 11.1947562478948)"
423,311001,5.1,5.8,330,55.2949518962321,11.417510824212501,4261,204.0,Dalmose skole,Grundskoler,Folkeskoler,"(55.2949518962321, 11.417510824212501)"
424,311301,7.3,7.7,330,55.3203556359959,11.394026920013198,4200,142.0,Flakkebjerg Efterskole,Efterskoler,Efterskoler,"(55.3203556359959, 11.394026920013198)"
425,313007,7.6,7.7,320,55.3156259496872,11.966999663573699,4690,406.0,Haslev Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.3156259496872, 11.966999663573699)"
426,315011,7.9,7.7,316,55.7110183393565,11.706754544376302,4300,530.0,Holbæk Private Realskole,Grundskoler,Friskoler og private grundskoler,"(55.7110183393565, 11.706754544376302)"
427,315013,7.9,7.9,316,55.71234957849521,11.7474491508205,4300,249.0,Andreasskolen,Grundskoler,Friskoler og private grundskoler,"(55.71234957849521, 11.7474491508205)"
428,317001,6.3,6.3,326,55.6108088448393,11.229902731240802,4490,334.0,Hvidebækskolen,Grundskoler,Folkeskoler,"(55.6108088448393, 11.229902731240802)"
429,317006,7.3,7.2,326,55.62091556516279,11.2075293333314,4490,175.0,Friskolen og Idrætsefterskolen Ubby,Grundskoler,Friskoler og private grundskoler,"(55.62091556516279, 11.2075293333314)"
430,317300,5.6,6.2,326,55.62091556516279,11.2075293333314,4490,82.0,Friskolen og Idrætsefterskolen Ubby,Efterskoler,Efterskoler,"(55.62091556516279, 11.2075293333314)"
431,319002,5.9,6.3,326,55.509568452254,11.2970228487905,4270,548.0,Høng Skole,Grundskoler,Folkeskoler,"(55.509568452254, 11.2970228487905)"
432,319010,6.5,6.4,326,55.5449604258636,11.3009785862,4270,145.0,Sæby-Hallenslev Friskole,Grundskoler,Friskoler og private grundskoler,"(55.5449604258636, 11.3009785862)"
433,319300,5.3,6.6,326,55.5150276130037,11.2813408761444,4270,104.0,Høng Efterskole,Efterskoler,Efterskoler,"(55.5150276130037, 11.2813408761444)"
434,323001,7.9,7.6,326,55.7014929464505,11.040608060960698,4400,410.0,Nyrupskolen,Grundskoler,Folkeskoler,"(55.7014929464505, 11.040608060960698)"
435,323003,6.4,6.4,326,55.6794940894023,11.106600812542501,4400,414.0,Rynkevangskolen,Grundskoler,Folkeskoler,"(55.6794940894023, 11.106600812542501)"
436,323010,7.3,7.5,326,55.6920371975583,11.153949293597,4400,181.0,Tømmerup Fri- og Efterskole,Grundskoler,Friskoler og private grundskoler,"(55.6920371975583, 11.153949293597)"
437,323013,6.9,7.1,326,55.66964335118179,11.111731667315901,4400,203.0,Kalundborg Friskole,Grundskoler,Friskoler og private grundskoler,"(55.66964335118179, 11.111731667315901)"
438,323016,6.5,6.9,326,55.6914362830983,11.085528218920901,4400,859.0,Skolen på Herredsåsen,Grundskoler,Folkeskoler,"(55.6914362830983, 11.085528218920901)"
439,323300,7.6,7.6,326,55.6920371975583,11.153949293597,4400,79.0,Tømmerup Fri- og Efterskole,Efterskoler,Efterskoler,"(55.6920371975583, 11.153949293597)"
440,325001,7.2,6.7,330,55.342019113046206,11.125635481891699,4220,423.0,Broskolen,Grundskoler,Folkeskoler,"(55.342019113046206, 11.125635481891699)"
441,325003,6.1,6.5,330,55.329322884244,11.142559660371099,4220,551.0,Baggesenskolen,Grundskoler,Folkeskoler,"(55.329322884244, 11.142559660371099)"
442,325005,6.8,6.3,330,55.3572413926249,11.1859295242242,4220,227.0,Tårnborg Skole,Grundskoler,Folkeskoler,"(55.3572413926249, 11.1859295242242)"
443,325006,5.9,6.2,330,55.3627955522515,11.2639920142948,4241,485.0,Vemmelev Skole,Grundskoler,Folkeskoler,"(55.3627955522515, 11.2639920142948)"
444,325007,6.1,6.5,330,55.3707312209931,11.2604558606115,4241,211.0,Forlev Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3707312209931, 11.2604558606115)"
445,325008,7.8,7.2,330,55.327626976507304,11.1436726005265,4220,218.0,Helms Skole,Grundskoler,Friskoler og private grundskoler,"(55.327626976507304, 11.1436726005265)"
446,327002,6.2,6.9,306,55.93115273126679,11.743396932269599,4581,117.0,Rørvig Friskole,Grundskoler,Friskoler og private grundskoler,"(55.93115273126679, 11.743396932269599)"
447,329017,7.9,8.0,329,55.4463485168664,11.794785659521501,4100,263.0,Sct Joseph Skole,Grundskoler,Friskoler og private grundskoler,"(55.4463485168664, 11.794785659521501)"
448,329022,8.1,7.8,329,55.443972682543794,11.7278283153094,4100,238.0,Ringsted Ny Friskole,Grundskoler,Friskoler og private grundskoler,"(55.443972682543794, 11.7278283153094)"
449,331003,7.2,6.9,330,55.2553967569699,11.3113475226367,4230,664.0,Eggeslevmagle Skole,Grundskoler,Folkeskoler,"(55.2553967569699, 11.3113475226367)"
450,331007,5.2,5.8,330,55.253508724496,11.2843658438436,4230,347.0,Skælskør Skole,Grundskoler,Folkeskoler,"(55.253508724496, 11.2843658438436)"
451,331008,7.3,7.3,330,55.3115016297686,11.2309661663104,4242,190.0,Lille Egede Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3115016297686, 11.2309661663104)"
452,333004,7.2,7.1,330,55.4009519845084,11.329370314869001,4200,848.0,Marievangsskolen,Grundskoler,Folkeskoler,"(55.4009519845084, 11.329370314869001)"
453,333005,5.9,5.8,330,55.4106275752843,11.3683735135771,4200,473.0,Nymarkskolen,Grundskoler,Folkeskoler,"(55.4106275752843, 11.3683735135771)"
454,333008,7.1,7.3,330,55.430122,11.241421,4200,292.0,Stillinge Skole,Grundskoler,Folkeskoler,"(55.430122, 11.241421)"
455,333011,5.9,5.9,330,55.4066212909937,11.386161080302,4200,582.0,Søndermarksskolen,Grundskoler,Folkeskoler,"(55.4066212909937, 11.386161080302)"
456,333012,7.5,7.5,330,55.394484818032204,11.332691334646402,4200,218.0,Landsgrav Friskole,Grundskoler,Friskoler og private grundskoler,"(55.394484818032204, 11.332691334646402)"
458,333015,6.7,6.6,330,55.392905729937496,11.356366094892099,4200,1049.0,Antvorskov Skole,Grundskoler,Folkeskoler,"(55.392905729937496, 11.356366094892099)"
459,333023,6.7,7.2,330,55.4007147425116,11.282424405479,4200,174.0,Trelleborg Friskole,Grundskoler,Friskoler og private grundskoler,"(55.4007147425116, 11.282424405479)"
460,335002,8.0,7.8,340,55.4125797589141,11.558438579309302,4180,670.0,Frederiksberg Skole,Grundskoler,Folkeskoler,"(55.4125797589141, 11.558438579309302)"
461,335003,6.0,7.1,340,55.462278193070205,11.5530353951563,4180,620.0,Pedersborg Skole,Grundskoler,Folkeskoler,"(55.462278193070205, 11.5530353951563)"
462,335005,6.4,7.2,340,55.435779913261996,11.5594244239131,4180,568.0,Sorø Borgerskole,Grundskoler,Folkeskoler,"(55.435779913261996, 11.5594244239131)"
463,335006,8.7,8.0,340,55.4357275515217,11.5565344390053,4180,661.0,Sorø Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.4357275515217, 11.5565344390053)"
464,335300,5.4,6.5,340,55.396934378856706,11.548055911786099,4180,182.0,Sorø Gymnastikefterskole,Efterskoler,Efterskoler,"(55.396934378856706, 11.548055911786099)"
465,337004,6.3,6.6,340,55.5353013335204,11.5886919060123,4295,517.0,Stenlille Skole,Grundskoler,Folkeskoler,"(55.5353013335204, 11.5886919060123)"
466,341300,6.9,7.6,316,55.6873036373553,11.477243243794199,4440,85.0,Efterskolen Smededal,Efterskoler,Efterskoler,"(55.6873036373553, 11.477243243794199)"
467,345006,7.5,7.4,316,55.6124546769857,11.7771067067769,4340,225.0,"Tølløse Privat- og Efterskole, Baptisternes Skoler",Grundskoler,Friskoler og private grundskoler,"(55.6124546769857, 11.7771067067769)"
468,345007,7.8,7.7,316,55.612721975217504,11.7699936827735,4340,466.0,Sejergaardsskolen,Grundskoler,Friskoler og private grundskoler,"(55.612721975217504, 11.7699936827735)"
469,345300,6.8,7.4,316,55.6124546769857,11.7771067067769,4340,144.0,"Tølløse Privat- og Efterskole, Baptisternes Efterskoler",Efterskoler,Efterskoler,"(55.6124546769857, 11.7771067067769)"
470,351301,6.5,7.1,320,55.204899042717294,12.146959931751699,4654,78.0,Faxehus Efterskole,Efterskoler,Efterskoler,"(55.204899042717294, 12.146959931751699)"
471,359006,3.6,4.1,360,54.7795302778823,11.298326833688801,4920,57.0,Reventlow Lilleskole,Grundskoler,Friskoler og private grundskoler,"(54.7795302778823, 11.298326833688801)"
472,359301,4.0,4.8,360,54.8975282141232,11.2611568460625,4943,50.0,Pederstrup Efterskole,Efterskoler,Efterskoler,"(54.8975282141232, 11.2611568460625)"
473,359302,5.6,6.5,360,54.8490910135613,11.235101041912902,4900,145.0,Halstedhus Efterskole,Efterskoler,Efterskoler,"(54.8490910135613, 11.235101041912902)"
478,360300,5.7,5.8,360,54.8645199830998,11.2763874621257,4953,40.0,Vesterborg Efterskole,Efterskoler,Efterskoler,"(54.8645199830998, 11.2763874621257)"
479,361005,7.8,7.5,390,55.0372668633823,12.019161820465099,4735,182.0,Friskolen Øster Egesborg,Grundskoler,Friskoler og private grundskoler,"(55.0372668633823, 12.019161820465099)"
480,363009,8.3,7.6,360,54.7747641726968,11.509800005909,4930,478.0,Sankt Birgitta Skole,Grundskoler,Friskoler og private grundskoler,"(54.7747641726968, 11.509800005909)"
481,365008,6.0,6.0,390,54.9205358354309,12.0445522779687,4793,293.0,Bogø Kostskole,Grundskoler,Friskoler og private grundskoler,"(54.9205358354309, 12.0445522779687)"
482,365012,7.4,7.6,390,54.9389706697575,12.2190223245998,4780,180.0,Møn Friskole,Grundskoler,Friskoler og private grundskoler,"(54.9389706697575, 12.2190223245998)"
483,365302,6.7,7.3,390,54.9205358354309,12.0445522779687,4793,129.0,Idrætsefterskolen Grønsund,Efterskoler,Efterskoler,"(54.9205358354309, 12.0445522779687)"
484,367006,7.7,7.5,360,54.832532618036005,11.135902839931,4900,267.0,Privatskolen Nakskov,Grundskoler,Friskoler og private grundskoler,"(54.832532618036005, 11.135902839931)"
485,367007,8.8,8.1,360,54.8327090632653,11.137936392002699,4900,211.0,Stenoskolen,Grundskoler,Friskoler og private grundskoler,"(54.8327090632653, 11.137936392002699)"
486,369002,6.0,6.4,376,54.774043340666196,11.8777343826404,4800,756.0,Sophieskolen,Grundskoler,Folkeskoler,"(54.774043340666196, 11.8777343826404)"
487,369005,6.9,6.8,376,54.76215336857929,11.8448932741895,4800,548.0,SUNDskolen,Grundskoler,Folkeskoler,"(54.76215336857929, 11.8448932741895)"
488,369008,8.1,7.5,376,54.7602505254327,11.879190402562802,4800,520.0,Østre Skole,Grundskoler,Folkeskoler,"(54.7602505254327, 11.879190402562802)"
489,369009,4.9,5.5,376,54.7536461205954,11.893968232592302,4800,336.0,Lindeskovskolen,Grundskoler,Folkeskoler,"(54.7536461205954, 11.893968232592302)"
